ix,iy,alon,alat,JAN00Z,JAN03Z,JAN06Z,JAN09Z,JAN12Z,JAN15Z,JAN18Z,JAN21Z,FEB00Z,FEB03Z,FEB06Z,FEB09Z,FEB12Z,FEB15Z,FEB18Z,FEB21Z,MAR00Z,MAR03Z,MAR06Z,MAR09Z,MAR12Z,MAR15Z,MAR18Z,MAR21Z,APR00Z,APR03Z,APR06Z,APR09Z,APR12Z,APR15Z,APR18Z,APR21Z,MAY00Z,MAY03Z,MAY06Z,MAY09Z,MAY12Z,MAY15Z,MAY18Z,MAY21Z,JUN00Z,JUN03Z,JUN06Z,JUN09Z,JUN12Z,JUN15Z,JUN18Z,JUN21Z,JUL00Z,JUL03Z,JUL06Z,JUL09Z,JUL12Z,JUL15Z,JUL18Z,JUL21Z,AUG00Z,AUG03Z,AUG06Z,AUG09Z,AUG12Z,AUG15Z,AUG18Z,AUG21Z,SEP00Z,SEP03Z,SEP06Z,SEP09Z,SEP12Z,SEP15Z,SEP18Z,SEP21Z,OCT00Z,OCT03Z,OCT06Z,OCT09Z,OCT12Z,OCT15Z,OCT18Z,OCT21Z,NOV00Z,NOV03Z,NOV06Z,NOV09Z,NOV12Z,NOV15Z,NOV18Z,NOV21Z,DEC00Z,DEC03Z,DEC06Z,DEC09Z,DEC12Z,DEC15Z,DEC18Z,DEC21Z
124,69,92.25,39,1.098,0.992,0.567,0.567,0.673,0.85,1.027,1.133,0.921,0.815,0.46,0.46,0.496,0.638,0.779,0.921,0.46,0.319,0.248,0.248,0.248,0.319,0.425,0.46,0.354,0.248,0.177,0.177,0.213,0.248,0.319,0.354,0.283,0.177,0.177,0.177,0.177,0.213,0.283,0.283,0.213,0.177,0.142,0.142,0.142,0.177,0.248,0.248,0.142,0.106,0.106,0.106,0.106,0.142,0.177,0.177,0.213,0.142,0.106,0.106,0.106,0.142,0.213,0.248,0.283,0.177,0.177,0.142,0.177,0.213,0.283,0.319,0.39,0.283,0.213,0.213,0.248,0.319,0.39,0.46,0.779,0.638,0.425,0.425,0.46,0.567,0.744,0.85,1.027,0.921,0.602,0.602,0.673,0.815,0.992,1.133
125,69,93,39,4.604,4.286,0.85,0.708,1.169,2.444,3.542,4.357,3.436,2.798,0.638,0.531,0.815,1.7,2.656,3.329,2.196,0.673,0.319,0.283,0.354,0.815,1.7,2.302,1.665,0.425,0.248,0.248,0.283,0.673,1.346,1.842,1.063,0.283,0.213,0.213,0.213,0.425,0.886,1.204,0.85,0.248,0.177,0.177,0.177,0.283,0.673,1.027,0.744,0.177,0.142,0.106,0.142,0.213,0.567,0.85,1.098,0.248,0.142,0.142,0.142,0.319,0.779,1.169,1.381,0.354,0.248,0.213,0.248,0.496,1.098,1.558,1.771,0.602,0.283,0.283,0.425,0.921,1.594,1.983,3.046,2.125,0.567,0.531,1.027,2.054,2.94,3.329,3.648,3.081,0.815,0.744,1.311,2.444,3.436,3.967
126,69,93.75,39,6.588,6.057,1.063,0.886,1.665,3.613,5.171,6.305,5.277,4.038,0.708,0.602,1.133,2.656,4.179,5.136,3.542,0.956,0.39,0.354,0.46,1.417,2.904,3.861,2.692,0.567,0.319,0.283,0.354,1.133,2.302,3.117,1.665,0.354,0.248,0.248,0.283,0.744,1.558,2.019,1.311,0.283,0.213,0.213,0.213,0.46,1.204,1.771,1.24,0.248,0.177,0.142,0.177,0.39,1.027,1.558,1.736,0.354,0.213,0.177,0.213,0.602,1.452,2.125,2.267,0.496,0.319,0.283,0.354,0.85,1.913,2.692,2.834,0.815,0.39,0.354,0.638,1.452,2.55,3.223,4.321,2.656,0.638,0.602,1.417,2.975,4.25,4.746,4.569,3.825,0.956,0.85,1.736,3.436,4.534,5.029
127,69,94.5,39,4.782,4.25,0.956,0.886,1.736,3.329,4.357,4.923,4.215,2.975,0.638,0.567,1.169,2.55,3.719,4.286,2.869,0.815,0.39,0.39,0.496,1.488,2.727,3.365,2.231,0.531,0.319,0.319,0.39,1.169,2.161,2.727,1.311,0.354,0.283,0.283,0.319,0.85,1.523,1.771,1.063,0.283,0.213,0.213,0.248,0.531,1.24,1.629,1.027,0.248,0.177,0.142,0.177,0.425,1.098,1.488,1.452,0.354,0.248,0.213,0.248,0.744,1.558,2.019,1.913,0.46,0.319,0.283,0.354,0.956,1.913,2.479,2.408,0.708,0.39,0.39,0.638,1.452,2.373,2.869,3.329,1.842,0.567,0.567,1.311,2.55,3.506,3.719,3.223,2.586,0.85,0.815,1.665,2.94,3.506,3.684
128,69,95.25,39,1.594,1.311,0.567,0.638,1.169,1.842,2.054,1.948,1.558,1.063,0.425,0.425,0.815,1.417,1.806,1.806,1.063,0.425,0.283,0.319,0.39,0.85,1.275,1.381,0.85,0.39,0.283,0.283,0.354,0.708,1.063,1.133,0.496,0.283,0.248,0.248,0.248,0.46,0.708,0.708,0.425,0.177,0.177,0.177,0.177,0.354,0.673,0.708,0.39,0.142,0.106,0.106,0.142,0.283,0.567,0.638,0.567,0.248,0.177,0.177,0.213,0.46,0.815,0.886,0.779,0.283,0.213,0.213,0.283,0.602,1.027,1.133,1.027,0.425,0.319,0.319,0.46,0.85,1.24,1.346,1.417,0.85,0.39,0.425,0.815,1.381,1.665,1.629,1.594,1.169,0.602,0.638,1.133,1.629,1.877,1.842
129,69,96,39,0.886,0.744,0.425,0.496,0.673,0.886,1.027,1.063,0.779,0.567,0.319,0.354,0.496,0.673,0.85,0.921,0.46,0.319,0.248,0.248,0.319,0.46,0.602,0.638,0.425,0.39,0.283,0.283,0.354,0.46,0.602,0.567,0.213,0.283,0.213,0.213,0.248,0.283,0.39,0.354,0.177,0.142,0.142,0.142,0.142,0.248,0.354,0.319,0.177,0.106,0.106,0.106,0.106,0.213,0.319,0.283,0.283,0.177,0.142,0.142,0.177,0.319,0.46,0.425,0.354,0.248,0.177,0.177,0.248,0.425,0.567,0.567,0.531,0.354,0.248,0.248,0.354,0.496,0.638,0.673,0.779,0.531,0.319,0.319,0.496,0.673,0.85,0.921,0.673,0.567,0.46,0.496,0.638,0.779,0.886,0.815
130,69,96.75,39,2.373,1.665,0.602,0.567,1.452,2.302,2.904,3.046,1.948,1.204,0.354,0.354,0.85,1.594,2.231,2.408,1.204,0.531,0.283,0.319,0.46,1.027,1.594,1.771,0.815,0.46,0.319,0.354,0.531,1.063,1.452,1.311,0.39,0.319,0.248,0.248,0.354,0.708,1.027,0.815,0.39,0.177,0.177,0.177,0.213,0.567,0.886,0.779,0.354,0.142,0.142,0.142,0.177,0.531,0.85,0.744,0.602,0.213,0.177,0.177,0.248,0.779,1.169,1.027,0.779,0.319,0.213,0.213,0.425,0.992,1.452,1.346,1.523,0.638,0.354,0.319,0.673,1.381,1.877,1.913,2.09,1.24,0.39,0.354,0.956,1.806,2.515,2.692,1.665,1.204,0.531,0.496,0.85,1.488,2.054,2.196
131,69,97.5,39,11.582,7.332,1.594,1.311,5.95,10.519,13.99,15.017,9.209,4.994,0.779,0.673,3.117,7.084,10.342,11.369,5.136,1.346,0.602,0.638,1.417,4.25,6.765,7.438,2.975,0.886,0.602,0.673,1.311,3.79,5.667,5.1,1.488,0.602,0.496,0.496,0.886,2.798,4.144,3.152,1.275,0.46,0.39,0.425,0.638,2.302,3.613,3.046,1.417,0.39,0.319,0.39,0.567,2.373,3.684,3.188,2.267,0.531,0.39,0.425,0.779,3.152,4.711,4.179,2.94,0.673,0.46,0.531,1.452,3.967,5.844,5.136,6.517,1.7,0.744,0.744,2.338,6.163,8.748,8.642,9.138,4.746,0.886,0.886,3.754,7.969,11.511,12.538,8.784,5.915,1.063,0.815,2.408,5.596,9.067,11.051
132,69,98.25,39,7.155,5.136,1.523,1.771,4.357,6.375,7.828,8.536,5.738,3.294,1.063,1.311,3.152,5.029,6.305,6.73,3.577,1.169,0.779,0.992,1.842,3.471,4.675,4.817,1.983,0.744,0.602,0.673,1.133,2.373,3.4,3.081,1.027,0.567,0.531,0.531,0.779,1.7,2.302,1.842,0.708,0.354,0.354,0.425,0.567,1.275,1.842,1.452,0.708,0.319,0.283,0.319,0.46,1.204,1.771,1.381,0.992,0.46,0.354,0.425,0.638,1.488,2.161,1.842,1.346,0.531,0.46,0.602,1.169,2.019,2.834,2.373,3.259,1.275,0.886,1.133,2.161,3.613,4.959,4.782,5.277,2.904,1.311,2.09,4.144,5.738,6.8,6.871,6.057,4.498,1.983,2.727,4.852,6.021,7.048,7.367
133,69,99,39,6.659,4.817,2.09,3.294,6.163,7.721,8.075,7.934,5.773,3.365,1.771,2.338,4.427,6.305,7.048,7.119,3.896,1.523,1.169,1.275,2.09,3.825,5.207,5.277,2.302,0.992,0.815,0.886,1.417,2.869,3.931,3.506,1.133,0.744,0.673,0.708,0.956,1.948,2.656,2.09,0.815,0.46,0.425,0.496,0.638,1.488,2.125,1.523,0.779,0.46,0.425,0.425,0.567,1.381,1.913,1.452,0.921,0.567,0.496,0.531,0.744,1.629,2.231,1.736,1.311,0.708,0.602,0.708,1.204,2.161,2.904,2.338,3.081,1.594,1.346,1.523,2.479,3.967,5.242,4.782,5.384,3.011,2.019,2.94,4.852,6.446,7.509,7.261,6.482,4.569,2.869,4.073,6.305,7.615,8.43,8.146
91,70,67.5,38.25,9.598,6.021,3.081,1.771,3.613,7.403,11.157,13.565,7.898,5.348,1.665,1.24,1.948,5.596,8.855,11.369,8.04,4.64,1.204,0.921,1.133,5.207,9.209,11.794,7.509,3.471,1.027,0.886,1.063,4.604,7.686,9.634,7.792,2.94,1.063,0.921,1.098,4.675,9.103,10.98,11.794,4.498,1.488,1.204,1.169,4.64,11.299,15.265,11.653,4.569,1.488,1.133,1.098,4.109,10.413,14.77,12.255,5.88,1.665,1.24,1.204,4.321,10.236,15.443,13.813,7.544,1.736,1.346,1.488,5.667,11.865,17.355,12.857,7.473,1.913,1.523,2.267,6.907,12.644,17.745,10.767,6.446,2.125,1.594,3.506,7.403,11.476,14.238,9.492,5.384,2.054,1.523,3.542,6.765,10.271,13.601
92,70,68.25,38.25,8.926,6.092,2.798,1.558,2.904,6.446,9.634,11.617,6.73,4.392,1.806,1.133,1.806,4.888,7.757,8.642,7.615,4.392,1.204,0.85,1.027,4.215,7.792,10.236,6.588,3.471,1.027,0.779,0.956,3.931,7.19,9.173,5.207,2.302,0.886,0.779,0.886,3.223,5.915,7.863,6.163,2.727,1.204,1.063,1.027,3.259,6.73,8.748,5.88,2.798,1.311,1.133,1.063,3.152,6.163,8.465,6.659,3.648,1.452,1.133,1.027,2.834,5.738,9.244,8.182,4.64,1.665,1.275,1.381,3.648,7.013,11.051,8.961,5.171,1.913,1.452,2.054,4.675,8.819,12.928,9.173,5.95,2.55,1.629,3.223,6.092,10.023,11.759,8.855,5.915,2.975,1.665,3.436,6.198,9.634,11.405
93,70,69,38.25,5.561,3.542,2.125,1.311,2.054,4.002,5.986,7.403,4.463,2.763,1.381,0.886,1.381,3.152,5.065,5.702,4.711,2.656,0.956,0.638,0.921,2.94,5.313,6.73,4.073,2.125,0.815,0.638,0.815,2.586,4.852,5.986,3.294,1.629,0.673,0.602,0.708,2.09,3.967,5.242,3.719,1.736,0.886,0.85,0.85,1.842,4.321,5.702,3.896,1.983,0.956,0.921,0.921,2.09,4.286,5.773,4.357,2.373,1.133,0.921,0.886,1.948,3.896,6.198,5.384,2.904,1.346,1.098,1.169,2.515,4.64,7.225,5.277,2.904,1.523,1.169,1.523,3.117,5.738,7.969,5.313,3.329,1.877,1.204,2.054,3.861,6.34,7.225,5.136,3.436,2.161,1.346,2.267,3.896,5.986,6.8
94,70,69.75,38.25,2.975,1.842,1.24,0.85,1.24,2.231,3.329,4.109,2.55,1.594,0.886,0.602,0.886,1.842,2.904,3.365,2.302,1.24,0.496,0.39,0.531,1.594,2.869,3.542,1.913,0.992,0.46,0.39,0.496,1.417,2.586,2.94,1.7,0.85,0.425,0.425,0.46,1.133,2.267,2.904,1.913,0.956,0.638,0.638,0.638,1.098,2.444,3.081,2.125,1.133,0.708,0.673,0.673,1.169,2.515,3.259,2.373,1.381,0.815,0.708,0.673,1.204,2.408,3.471,2.834,1.594,0.992,0.815,0.85,1.558,2.904,4.002,2.444,1.311,0.815,0.673,0.886,1.736,3.152,4.002,2.302,1.417,0.85,0.602,1.098,2.019,3.188,3.542,2.586,1.7,1.098,0.708,1.204,2.09,3.081,3.471
95,70,70.5,38.25,1.736,1.24,0.921,0.673,0.779,1.275,1.842,2.231,1.665,1.133,0.744,0.496,0.602,1.098,1.665,1.983,0.956,0.531,0.283,0.213,0.283,0.744,1.311,1.558,0.708,0.39,0.248,0.213,0.248,0.638,1.063,1.098,0.673,0.319,0.248,0.213,0.248,0.496,0.992,1.204,0.708,0.46,0.46,0.425,0.425,0.567,1.027,1.24,0.85,0.567,0.496,0.46,0.425,0.567,1.063,1.346,0.956,0.708,0.531,0.46,0.46,0.638,1.133,1.452,1.133,0.779,0.602,0.531,0.531,0.779,1.346,1.7,0.85,0.46,0.319,0.319,0.425,0.744,1.311,1.523,0.815,0.496,0.319,0.283,0.46,0.815,1.24,1.346,1.381,0.956,0.673,0.496,0.673,1.098,1.558,1.806
96,70,71.25,38.25,2.373,2.125,1.842,1.452,1.488,1.771,2.125,2.444,2.692,2.408,2.019,1.488,1.417,1.806,2.302,2.656,1.488,1.169,0.638,0.425,0.531,0.992,1.523,1.7,0.638,0.46,0.283,0.248,0.319,0.567,0.779,0.85,0.425,0.213,0.177,0.142,0.177,0.354,0.602,0.744,0.39,0.283,0.319,0.283,0.283,0.319,0.531,0.673,0.46,0.354,0.354,0.283,0.283,0.319,0.531,0.744,0.39,0.39,0.319,0.283,0.283,0.319,0.496,0.638,0.531,0.425,0.354,0.283,0.283,0.39,0.638,0.815,0.319,0.142,0.142,0.177,0.213,0.39,0.638,0.673,0.779,0.496,0.39,0.354,0.39,0.638,0.921,0.992,1.665,1.417,1.169,0.956,1.027,1.311,1.629,1.842
97,70,72,38.25,2.408,2.231,1.948,1.594,1.629,1.877,2.125,2.373,3.046,2.869,2.515,1.913,1.806,2.231,2.656,2.975,1.877,1.523,0.779,0.496,0.673,1.275,1.877,1.983,0.779,0.602,0.319,0.248,0.354,0.673,0.886,0.956,0.531,0.248,0.177,0.142,0.177,0.39,0.673,0.815,0.46,0.248,0.248,0.213,0.213,0.283,0.531,0.708,0.46,0.283,0.248,0.213,0.213,0.248,0.46,0.673,0.354,0.283,0.213,0.177,0.177,0.213,0.354,0.496,0.46,0.319,0.213,0.177,0.177,0.248,0.46,0.638,0.248,0.142,0.106,0.142,0.177,0.39,0.567,0.531,0.886,0.673,0.531,0.46,0.531,0.779,1.027,1.098,1.7,1.523,1.346,1.133,1.204,1.417,1.629,1.771
98,70,72.75,38.25,0.956,0.815,0.602,0.496,0.567,0.673,0.815,0.921,1.417,1.275,1.027,0.815,0.886,1.169,1.417,1.523,0.815,0.602,0.283,0.213,0.319,0.744,1.098,1.027,0.496,0.319,0.142,0.106,0.213,0.425,0.567,0.531,0.425,0.177,0.106,0.106,0.142,0.283,0.496,0.602,0.39,0.213,0.213,0.177,0.177,0.213,0.354,0.531,0.319,0.213,0.177,0.142,0.142,0.177,0.283,0.425,0.213,0.213,0.142,0.142,0.142,0.142,0.213,0.283,0.354,0.248,0.142,0.142,0.142,0.177,0.283,0.425,0.177,0.106,0.106,0.106,0.142,0.319,0.39,0.248,0.496,0.46,0.425,0.39,0.425,0.531,0.638,0.602,0.815,0.779,0.673,0.602,0.638,0.779,0.85,0.85
99,70,73.5,38.25,0.779,0.602,0.425,0.354,0.39,0.496,0.638,0.744,0.886,0.779,0.531,0.39,0.425,0.602,0.85,0.956,0.425,0.283,0.177,0.106,0.177,0.354,0.531,0.567,0.213,0.106,0.071,0.071,0.106,0.177,0.248,0.248,0.213,0.177,0.106,0.106,0.106,0.142,0.248,0.319,0.213,0.177,0.177,0.177,0.142,0.177,0.248,0.319,0.213,0.177,0.142,0.142,0.106,0.142,0.213,0.319,0.142,0.177,0.142,0.106,0.106,0.106,0.177,0.213,0.248,0.177,0.142,0.106,0.106,0.142,0.248,0.319,0.213,0.142,0.106,0.142,0.142,0.248,0.319,0.213,0.39,0.319,0.283,0.248,0.283,0.354,0.46,0.46,0.815,0.744,0.531,0.46,0.496,0.638,0.779,0.886
100,70,74.25,38.25,0.886,0.638,0.496,0.425,0.425,0.602,0.815,0.921,1.204,1.063,0.708,0.496,0.531,0.779,1.098,1.311,0.531,0.319,0.177,0.142,0.213,0.425,0.673,0.708,0.213,0.106,0.071,0.071,0.106,0.177,0.283,0.319,0.213,0.177,0.106,0.106,0.106,0.177,0.319,0.39,0.213,0.177,0.177,0.177,0.142,0.177,0.283,0.39,0.213,0.177,0.142,0.106,0.106,0.142,0.248,0.319,0.213,0.248,0.142,0.106,0.106,0.142,0.248,0.354,0.283,0.213,0.142,0.106,0.106,0.213,0.354,0.46,0.354,0.248,0.213,0.177,0.248,0.354,0.531,0.46,0.496,0.39,0.319,0.283,0.354,0.46,0.602,0.638,0.886,0.708,0.567,0.496,0.531,0.673,0.886,1.027
101,70,75,38.25,0.956,0.673,0.496,0.425,0.496,0.708,0.956,1.063,1.204,0.992,0.744,0.496,0.567,0.921,1.275,1.523,0.531,0.248,0.177,0.177,0.283,0.567,0.779,0.744,0.283,0.106,0.106,0.106,0.142,0.319,0.496,0.425,0.283,0.213,0.142,0.142,0.142,0.248,0.46,0.496,0.283,0.177,0.177,0.177,0.177,0.248,0.46,0.531,0.283,0.213,0.142,0.106,0.106,0.213,0.46,0.567,0.283,0.319,0.177,0.106,0.142,0.319,0.531,0.638,0.354,0.177,0.142,0.142,0.142,0.354,0.602,0.708,0.46,0.283,0.213,0.213,0.283,0.567,0.744,0.567,0.602,0.425,0.319,0.319,0.425,0.602,0.779,0.744,1.027,0.779,0.602,0.531,0.602,0.815,0.992,1.169
102,70,75.75,38.25,1.452,1.063,0.602,0.496,0.85,1.452,1.806,1.877,2.125,1.523,0.673,0.531,0.779,1.771,2.302,2.515,1.311,0.708,0.496,0.425,0.673,1.311,1.877,1.913,0.886,0.531,0.354,0.319,0.39,0.921,1.417,1.381,0.708,0.354,0.283,0.283,0.319,0.708,1.24,1.204,0.638,0.354,0.283,0.283,0.319,0.567,0.992,1.133,0.708,0.425,0.319,0.283,0.319,0.567,1.098,1.275,0.921,0.567,0.39,0.354,0.425,0.744,1.169,1.417,0.815,0.425,0.283,0.319,0.46,0.886,1.311,1.417,1.24,0.708,0.567,0.567,0.85,1.452,1.877,1.629,0.992,0.673,0.425,0.425,0.779,1.169,1.381,1.381,1.381,1.133,0.567,0.46,0.744,1.133,1.417,1.7
103,70,76.5,38.25,10.626,7.155,3.436,3.259,4.569,8.394,12.007,13.211,9.528,6.871,2.904,2.763,3.471,7.296,10.874,11.83,6.34,4.073,1.877,1.594,1.771,4.711,7.721,8.642,4.746,2.408,1.063,0.956,1.063,3.365,5.88,6.623,4.038,1.417,0.779,0.708,0.85,2.798,5.065,5.95,3.79,1.133,0.744,0.708,0.744,2.267,3.825,4.959,3.896,1.169,0.708,0.673,0.708,2.09,4.286,5.242,4.534,1.7,0.886,0.815,0.779,2.161,4.463,5.809,4.357,1.948,0.921,0.886,1.098,3.259,5.136,5.773,6.836,4.073,1.488,1.311,1.771,4.64,7.828,9.173,6.234,4.002,2.373,2.267,3.542,6.092,9.032,8.961,7.721,5.738,3.684,2.763,4.179,7.119,9.173,9.953
104,70,77.25,38.25,17.851,13.849,6.34,4.534,6.092,9.882,14.84,18.807,18.418,14.663,5.277,3.365,4.392,9.386,14.734,18.595,12.892,8.678,2.444,1.594,2.019,7.119,12.042,14.309,8.926,5.561,1.806,1.133,1.346,5.596,9.067,10.236,6.8,3.152,1.133,0.85,1.133,4.569,6.871,8.323,6.305,2.161,0.956,0.744,0.85,3.577,4.852,6.269,6.411,2.586,0.992,0.744,0.779,3.542,6.163,7.19,6.977,3.471,1.24,0.886,0.956,4.427,6.482,7.19,8.182,4.675,1.381,1.027,1.488,5.632,7.438,8.607,12.326,7.792,1.771,1.275,2.302,7.225,10.874,13.494,12.963,9.103,4.215,2.869,4.427,7.863,12.29,14.274,12.042,9.032,5.348,3.931,5.277,8.713,12.042,14.238
105,70,78,38.25,10.271,8.323,4.144,3.046,3.719,5.384,7.934,10.413,10.803,8.713,3.4,2.125,2.586,5.029,7.863,10.307,8.111,5.596,1.736,0.992,1.169,3.861,6.659,8.43,5.596,3.967,1.417,0.779,0.815,3.117,5.242,6.269,4.746,2.869,0.992,0.638,0.744,2.621,4.038,5.242,4.109,1.806,0.779,0.531,0.531,1.948,2.834,3.754,4.109,2.125,0.815,0.531,0.496,1.948,3.506,4.286,4.604,2.94,1.098,0.638,0.602,2.55,4.002,4.675,5.596,3.896,1.204,0.744,0.921,3.188,4.427,5.384,7.898,5.313,1.275,0.815,1.311,4.002,6.092,8.111,7.792,5.525,2.586,1.736,2.444,4.144,6.482,7.934,6.765,5.1,3.152,2.515,3.011,4.569,6.411,7.792
106,70,78.75,38.25,3.79,3.294,2.125,1.842,1.913,2.408,3.188,3.861,3.259,2.692,1.629,1.275,1.24,1.806,2.586,3.188,2.621,2.019,1.098,0.638,0.567,1.098,1.913,2.656,1.948,1.7,0.921,0.496,0.39,0.921,1.7,2.302,2.09,1.771,0.708,0.46,0.39,0.779,1.452,2.09,1.7,1.204,0.602,0.39,0.319,0.531,1.063,1.523,1.594,1.24,0.567,0.354,0.283,0.46,1.063,1.558,1.948,1.629,0.744,0.425,0.319,0.638,1.488,2.161,2.302,2.09,0.886,0.496,0.425,0.886,1.629,2.125,2.834,2.231,0.886,0.567,0.567,1.204,2.054,2.975,2.479,1.806,1.133,0.921,1.027,1.452,2.161,2.586,2.444,1.877,1.452,1.381,1.381,1.771,2.444,2.834
107,70,79.5,38.25,4.534,4.038,2.196,1.806,1.948,2.763,3.754,4.569,3.365,2.904,1.594,1.204,1.275,2.054,2.904,3.436,2.515,1.877,0.992,0.602,0.567,1.24,1.983,2.479,1.7,1.452,0.779,0.46,0.39,1.027,1.523,1.877,1.629,1.346,0.638,0.46,0.39,0.744,1.311,1.7,1.417,1.063,0.567,0.39,0.319,0.567,0.992,1.346,1.275,0.992,0.531,0.354,0.283,0.496,0.992,1.346,1.523,1.204,0.602,0.354,0.283,0.638,1.275,1.806,1.983,1.7,0.815,0.46,0.425,0.992,1.558,1.913,2.515,1.877,0.85,0.531,0.602,1.381,2.196,2.798,2.727,2.09,1.204,0.921,1.098,1.771,2.586,3.046,3.011,2.408,1.523,1.346,1.452,2.125,3.046,3.684
108,70,80.25,38.25,5.242,4.463,1.983,1.771,1.983,3.152,4.427,5.454,3.754,3.188,1.417,1.133,1.275,2.373,3.4,3.967,3.046,2.09,0.85,0.567,0.567,1.488,2.302,2.869,1.771,1.381,0.602,0.39,0.39,1.169,1.629,1.948,1.806,1.275,0.602,0.425,0.39,0.886,1.594,1.983,1.558,0.992,0.531,0.39,0.354,0.708,1.311,1.665,1.381,0.85,0.46,0.319,0.283,0.602,1.275,1.629,1.558,1.169,0.567,0.354,0.283,0.779,1.488,1.948,2.338,1.771,0.708,0.46,0.425,1.24,1.913,2.267,3.081,2.125,0.815,0.496,0.638,1.7,2.656,3.4,3.259,2.479,1.169,0.921,1.24,2.125,3.046,3.648,3.506,2.834,1.488,1.311,1.488,2.479,3.754,4.569
109,70,81,38.25,3.719,3.117,1.594,1.594,1.736,2.55,3.577,4.144,2.408,2.054,1.098,1.027,1.133,1.877,2.55,2.834,1.736,1.311,0.602,0.496,0.496,1.063,1.417,1.665,0.956,0.708,0.354,0.283,0.283,0.708,0.992,1.063,1.204,0.886,0.496,0.354,0.319,0.638,1.098,1.24,1.204,0.85,0.46,0.319,0.319,0.531,1.063,1.275,0.921,0.567,0.319,0.248,0.248,0.39,0.815,1.098,0.85,0.673,0.39,0.248,0.213,0.531,0.85,0.992,1.558,1.204,0.567,0.354,0.354,0.85,1.311,1.558,2.019,1.523,0.602,0.425,0.567,1.24,1.7,2.125,2.196,1.7,0.921,0.815,1.063,1.665,2.231,2.55,2.302,1.806,1.169,1.133,1.24,1.948,2.94,3.365
110,70,81.75,38.25,2.231,2.054,1.346,1.311,1.381,1.736,2.125,2.338,1.452,1.275,0.921,0.886,0.921,1.24,1.523,1.594,0.779,0.673,0.425,0.39,0.39,0.567,0.673,0.744,0.531,0.425,0.248,0.213,0.213,0.354,0.496,0.567,0.708,0.602,0.425,0.319,0.248,0.39,0.602,0.708,0.744,0.673,0.39,0.283,0.248,0.319,0.567,0.673,0.496,0.354,0.248,0.213,0.177,0.213,0.39,0.496,0.46,0.354,0.283,0.213,0.177,0.283,0.425,0.496,0.921,0.744,0.39,0.283,0.248,0.425,0.673,0.85,0.956,0.779,0.425,0.319,0.39,0.673,0.815,0.992,1.275,1.027,0.744,0.673,0.779,0.992,1.275,1.417,1.452,1.133,0.921,0.992,0.992,1.275,1.665,1.877
111,70,82.5,38.25,1.7,1.558,1.204,1.169,1.24,1.381,1.629,1.736,1.098,0.992,0.85,0.85,0.85,0.921,1.063,1.133,0.567,0.496,0.354,0.354,0.354,0.46,0.496,0.531,0.354,0.248,0.213,0.177,0.177,0.248,0.319,0.39,0.567,0.496,0.354,0.283,0.248,0.283,0.425,0.531,0.531,0.496,0.319,0.248,0.213,0.248,0.354,0.496,0.319,0.283,0.213,0.177,0.142,0.177,0.248,0.283,0.319,0.248,0.213,0.177,0.142,0.213,0.283,0.319,0.602,0.531,0.319,0.248,0.213,0.319,0.425,0.567,0.567,0.496,0.354,0.283,0.319,0.425,0.496,0.567,0.886,0.779,0.673,0.638,0.673,0.744,0.85,0.956,1.063,0.744,0.815,0.85,0.85,0.956,1.169,1.275
112,70,83.25,38.25,1.169,1.063,1.169,1.169,1.098,1.133,1.169,1.24,0.744,0.708,0.779,0.744,0.708,0.673,0.708,0.744,0.283,0.248,0.283,0.283,0.283,0.283,0.283,0.319,0.177,0.177,0.177,0.177,0.142,0.177,0.177,0.213,0.283,0.319,0.283,0.248,0.213,0.213,0.248,0.283,0.248,0.319,0.248,0.213,0.177,0.177,0.213,0.248,0.177,0.177,0.177,0.142,0.142,0.142,0.142,0.177,0.177,0.177,0.142,0.142,0.142,0.142,0.177,0.177,0.248,0.248,0.213,0.177,0.177,0.177,0.213,0.283,0.283,0.248,0.283,0.248,0.248,0.248,0.283,0.319,0.496,0.425,0.567,0.567,0.496,0.531,0.567,0.567,0.744,0.46,0.815,0.85,0.779,0.744,0.815,0.886
113,70,84,38.25,1.24,1.098,1.24,1.204,1.169,1.169,1.24,1.311,0.744,0.673,0.744,0.708,0.708,0.673,0.744,0.744,0.248,0.213,0.248,0.283,0.283,0.248,0.283,0.283,0.177,0.177,0.142,0.142,0.142,0.142,0.177,0.213,0.213,0.248,0.248,0.213,0.177,0.177,0.213,0.248,0.142,0.213,0.213,0.177,0.177,0.142,0.177,0.177,0.106,0.142,0.142,0.142,0.106,0.106,0.106,0.106,0.106,0.142,0.142,0.142,0.106,0.106,0.106,0.142,0.177,0.213,0.213,0.177,0.177,0.177,0.213,0.248,0.248,0.213,0.248,0.248,0.248,0.248,0.283,0.283,0.46,0.425,0.567,0.567,0.496,0.531,0.567,0.567,0.815,0.638,0.886,0.921,0.85,0.85,0.921,0.956
